Location,Lat,Long,22/1/20,23/1/20,24/1/20,25/1/20,26/1/20,27/1/20,28/1/20,29/1/20,30/1/20,31/1/20,1/2/20,2/2/20,3/2/20,4/2/20,5/2/20,6/2/20,7/2/20,8/2/20,9/2/20,10/2/20,11/2/20,12/2/20,13/2/20,14/2/20,15/2/20,16/2/20,17/2/20,18/2/20,19/2/20,20/2/20,21/2/20,22/2/20,23/2/20,24/2/20,25/2/20,26/2/20,27/2/20,28/2/20,29/2/20,1/3/20,2/3/20,3/3/20,4/3/20,5/3/20,6/3/20,7/3/20,8/3/20,9/3/20,10/3/20,11/3/20,12/3/20,13/3/20,14/3/20,15/3/20,16/3/20,17/3/20,18/3/20,19/3/20,20/3/20,21/3/20,22/3/20,23/3/20,24/3/20,25/3/20,26/3/20,27/3/20,28/3/20,29/3/20,30/3/20,31/3/20,1/4/20,2/4/20,3/4/20,4/4/20,5/4/20,6/4/20,7/4/20,8/4/20,9/4/20,10/4/20,11/4/20,12/4/20,13/4/20,14/4/20,15/4/20,16/4/20,17/4/20,18/4/20,19/4/20,20/4/20,21/4/20,22/4/20,23/4/20,24/4/20,25/4/20,26/4/20,27/4/20,28/4/20,29/4/20,30/4/20,1/5/20,2/5/20,3/5/20,4/5/20,5/5/20,6/5/20,7/5/20,8/5/20,9/5/20,10/5/20,11/5/20,12/5/20,13/5/20,14/5/20,15/5/20,16/5/20,17/5/20,18/5/20,19/5/20,20/5/20,21/5/20,22/5/20,23/5/20,24/5/20,25/5/20,26/5/20,27/5/20,28/5/20,29/5/20,30/5/20,31/5/20,1/6/20,2/6/20,3/6/20,4/6/20,5/6/20,6/6/20,7/6/20,8/6/20,9/6/20,10/6/20,11/6/20,12/6/20,13/6/20,14/6/20,15/6/20,16/6/20,17/6/20,18/6/20,19/6/20,20/6/20,21/6/20,22/6/20,23/6/20,24/6/20,25/6/20,26/6/20,27/6/20,28/6/20,29/6/20,30/6/20,1/7/20,2/7/20,3/7/20,4/7/20,5/7/20,6/7/20,7/7/20,8/7/20,9/7/20,10/7/20,11/7/20,12/7/20,13/7/20,14/7/20,15/7/20,16/7/20,17/7/20,18/7/20,19/7/20,20/7/20,21/7/20,22/7/20,23/7/20,24/7/20,25/7/20,26/7/20,27/7/20,28/7/20,29/7/20,30/7/20,31/7/20,1/8/20,2/8/20,3/8/20,4/8/20,5/8/20,6/8/20,7/8/20,8/8/20,9/8/20,10/8/20,11/8/20,12/8/20,13/8/20,14/8/20,15/8/20,16/8/20,17/8/20,18/8/20,19/8/20,20/8/20,21/8/20,22/8/20,23/8/20,24/8/20,25/8/20,26/8/20,27/8/20,28/8/20,29/8/20,30/8/20,31/8/20,1/9/20,2/9/20,3/9/20,4/9/20,5/9/20,6/9/20,7/9/20,8/9/20,9/9/20,10/9/20,11/9/20,12/9/20,13/9/20,14/9/20,15/9/20,16/9/20,17/9/20,18/9/20,19/9/20,20/9/20,21/9/20,22/9/20,23/9/20,24/9/20,25/9/20,26/9/20,27/9/20,28/9/20,29/9/20,30/9/20,1/10/20,2/10/20,3/10/20,4/10/20,5/10/20,6/10/20,7/10/20,8/10/20,9/10/20,10/10/20,11/10/20,12/10/20,13/10/20,14/10/20
Oregon,44.49240067472221,-121.47691959722222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,6,14,14,14,19,24,30,36,36,39,66,75,88,114,137,161,191,210,266,316,416,479,548,606,690,736,826,899,899,1068,1068,1132,1181,1321,1322,1371,1526,1584,1633,1663,1736,1785,1844,1910,1957,2004,2059,2127,2177,2253,2311,2354,2385,2446,2510,2579,2635,2680,2759,2839,2916,2989,3068,3160,3228,3286,3358,3416,3479,3541,3612,3623,3687,3726,3801,3817,3864,3888,3927,3949,3967,4038,4086,4131,4185,4243,4302,4335,4399,4474,4570,4570,4662,4922,4988,5060,5237,5377,5377,5636,5820,6098,6218,6366,6572,6750,6937,7083,7274,7444,7568,7818,8094,8341,8485,8656,8931,9294,9636,9930,10230,10395,10605,10817,11188,11454,11851,12170,12438,12805,13081,13509,13802,14149,14579,14847,15139,15393,15713,16104,16492,16758,17088,17408,17721,18131,18492,18817,19097,19366,19699,19978,20224,20635,21010,21272,21488,21774,22022,22300,22613,23018,23262,23451,23676,23870,24165,24421,24710,24937,25155,25391,25571,25761,26054,26293,26554,26713,26946,27075,27336,27601,27856,28044,28190,28356,28471,28654,28865,29156,29337,29337,29662,29850,30060,30342,30599,30801,30995,31313,31503,31865,32314,32581,32820,32994,33291,33509,33862,34163,34511,34770,35049,35339,35634,36116,36526,36924,37255,37467,37780,38160
Pennsylvania,40.81807835477611,-77.61531783850747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,7,12,16,22,41,47,47,79,112,155,206,311,399,509,698,946,1260,1795,2345,2845,3432,4155,4963,6009,7268,8570,10444,11589,13127,14853,16631,18300,20051,21719,22938,24292,25465,26753,28258,29888,31652,32902,33914,35249,36082,38379,40208,41153,42616,43558,45137,46327,47971,49579,50494,51225,52816,53864,54800,55956,57371,58560,59939,60459,61310,62101,63105,64136,65185,65700,66669,67311,68126,69252,70211,71009,71563,71925,72778,73557,74220,74984,75697,76129,76646,77225,77780,78335,78815,79505,79908,80339,80870,81316,81848,82481,82944,83203,83589,83978,84289,84683,85199,85590,85935,86576,87208,87685,88141,88860,89446,89863,90467,91139,91775,92612,93392,93922,94403,95100,95898,96725,97542,98482,99216,99794,100330,101266,102269,103075,104079,104780,105384,106405,107460,108223,109105,110292,111115,111745,112995,114083,114939,115807,116787,117468,118033,118894,119724,120446,121247,122028,122665,123312,124221,125016,125918,126905,127732,128531,129070,129647,130247,130905,131692,132417,133160,133679,134204,134760,135279,135912,136781,137576,138134,138795,139548,140532,141570,142495,143280,143824,144540,145156,146029,146696,147703,148635,149184,150000,151044,151850,152775,153522,154236,154867,155693,156477,157336,158181,159014,159933,160744,161594,163180,164099,165044,166238,166238,168126,169101,170224,171527,172948,174329,175797,176781,177819,179651,180935
Puerto Rico,18.239787564102564,-66.40743844871794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828,1891,2003,2020,2071,2125,2165,2192,2280,2385,2433,2487,2542,2633,2714,2771,2885,2979,3056,3153,3214,3282,3372,3529,3597,3654,3749,3802,3888,4364,4481,4764,4869,4927,5060,5208,5230,5369,5480,5577,5631,5681,5719,5781,5853,6044,6091,6122,6131,6260,6582,6620,6759,6852,6930,7112,7186,7312,7415,7513,7615,8153,8259,8312,8466,8754,8955,9206,9561,9656,9902,10065,10498,10784,11321,11671,12113,12240,12693,13140,13707,14250,14504,14871,15075,15582,15811,16802,17269,17632,18125,18502,18817,19568,20258,20956,21617,22205,22841,23254,23949,24496,24808,25486,26312,26568,26838,27543,28229,28600,29242,29337,29438,30054,30660,31237,31554,31879,32085,32647,32902,32958,33201,33278,34077,34205,34208,34954,35306,35811,36114,36480,36895,37032,37623,38379,39660,40504,41124,41244,41345,42510,43579,44103,44993,46078,47074,47330,47678,48404,48981,49279,49879,50298,50329,50839,51422,51853,52143,52677,52974,53882
Rhode Island,41.655142106,-71.464105098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,3,3,3,3,5,3,3,20,20,21,23,33,44,44,54,75,101,101,101,132,132,132,237,237,304,406,565,565,565,684,750,876,1176,1176,1319,1700,1700,1700,1700,2495,2627,3387,3345,3676,4229,4500,4946,5250,5567,5931,6330,6548,6660,7182,7534,7858,8147,8391,8519,8519,8519,8519,8519,8519,8519,10292,10416,10789,10789,10789,10789,10789,10789,10789,11800,12018,12208,12448,12547,12547,12547,12857,12961,13071,13071,13071,13071,13071,13071,13071,13071,13071,13071,14077,14077,14077,14077,14077,14077,14077,14524,14524,14524,14524,14524,14524,14524,14945,14945,14945,14945,14945,14945,14945,15229,15229,15229,15229,15503,15503,15503,15503,15503,15503,15503,15503,15503,15503,15503,15503,16202,16202,16202,16202,16202,16202,16202,16613,16613,16613,16613,16613,16613,16613,17244,17244,17244,17244,17244,17244,17244,17860,17860,17860,17860,17860,17860,17860,18536,18536,18536,18536,18536,18536,18536,19133,19133,19133,19133,19133,19133,19133,19809,19809,19809,19809,19809,19809,19809,20350,20350,20350,20350,20350,20350,20350,20824,20824,20824,20824,20824,20824,20824,21374,21374,21374,21374,21374,21374,21374,22029,22029,22029,22029,22029,22029,22029,22693,22693,22693,22693,22693,22693,22693,23584,23584,23584,23584,23584,23584,23584,24746
South Carolina,33.957472131086966,-80.9833996921739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,10,7,8,19,19,30,47,60,80,126,174,196,298,342,424,424,542,660,774,925,1083,1293,1554,1700,1917,2049,2232,2417,2417,2793,3067,3211,3320,3391,3553,3656,3931,4099,4248,4377,4446,4439,4761,4917,5070,5253,5498,5613,5735,5882,6095,6258,6489,6626,6757,6841,6936,7142,7367,7531,7653,7792,7927,8030,8189,8407,8661,8816,8942,9056,9175,9381,9638,9895,10096,10178,10416,10623,10788,11131,11394,11861,12148,12419,12470,12526,13458,13538,14302,14800,15228,15759,16441,17170,17955,18795,19378,19990,20551,21533,22608,23756,24661,25666,26572,27897,29022,30335,31939,33320,34644,36399,37919,39701,41532,43386,44847,46380,47352,48909,50691,52419,54699,56648,58168,60389,62245,64083,66060,67612,69986,71445,73337,75042,76606,78607,80008,81199,82417,84109,85846,87572,89016,90599,91788,92951,94190,95472,96797,98219,99460,100435,101159,102130,102974,103909,104841,105882,106497,106953,107672,108411,109320,110378,111295,111988,112551,113488,114093,114598,115951,117249,118324,118992,119846,120503,121696,123325,124289,124952,125607,125908,126213,126592,129046,129978,131864,132680,133470,134122,135446,136318,137240,137708,138124,140789,141686,142707,143902,145273,145887,146455,147634,147942,148323,149185,150891,151582,152159,152970,153705,154755,155676,156621,157406,158055,158883,159809
South Dakota,44.27269492727272,-99.31063618348485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,8,8,10,11,11,14,14,14,21,28,30,41,46,58,68,90,101,108,129,165,187,212,240,288,320,393,447,536,626,730,868,988,1168,1311,1411,1542,1635,1685,1755,1858,1956,2040,2147,2212,2244,2313,2373,2449,2525,2588,2631,2668,2721,2780,2906,3145,3393,3517,3614,3663,3732,3792,3887,3959,3987,4027,4085,4177,4177,4356,4464,4563,4586,4652,4709,4793,4866,4960,4993,5034,5067,5162,5247,5277,5367,5438,5471,5523,5604,5665,5742,5833,5898,5928,5966,6050,6109,6158,6225,6297,6326,6353,6419,6479,6535,6626,6681,6716,6764,6826,6893,6978,7028,7063,7105,7163,7242,7336,7401,7454,7499,7524,7572,7652,7694,7789,7862,7906,7943,8019,8077,8143,8200,8305,8395,8444,8492,8641,8685,8764,8867,8955,9020,9079,9168,9273,9371,9477,9605,9663,9713,9815,9897,10024,10118,10274,10360,10441,10566,10691,10884,11135,11276,11425,11505,11571,12194,12517,12942,13322,13509,13749,14003,14337,14596,14889,15109,15300,15403,15571,15834,16117,16437,16638,16801,16994,17291,17686,18075,18444,18696,18869,19189,19634,20097,20554,21133,21541,21738,21997,22389,23136,23522,23986,24418,24598,24876,25906,26441,27215,27947,28564,28925,29339,30215
Tennessee,35.88510221221052,-86.10872298863156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,9,18,26,32,32,52,74,100,132,180,304,393,471,639,735,868,1005,1202,1380,1570,1894,2248,2764,2826,3041,3282,3443,3790,4050,4321,4594,4837,5220,5304,5431,5431,5726,5804,6293,6708,6908,7093,7093,7959,8449,8834,9298,9586,9766,10090,10448,11600,12273,12748,13091,13245,13518,13686,14040,14369,14576,15111,15492,15924,16359,16620,16923,17019,17541,17942,17942,18555,18980,19371,19697,20121,20481,20871,21233,21617,22056,22056,22056,23755,24246,24603,25077,25590,25906,26418,26948,27303,27735,28513,28934,29728,30389,31136,31499,32155,33247,33709,34246,34696,35513,36360,37157,38371,39160,39160,41003,42188,43846,45365,47066,48341,49496,50206,51688,53926,55498,57213,58712,59654,62537,64000,66231,68631,70784,73186,74775,76233,78384,79442,81921,83941,85727,88464,90951,93378,95203,97313,100257,102567,103880,104899,106695,108377,110483,112860,114597,116627,117825,118846,120365,122336,124343,125693,127438,128556,129631,131628,133073,134682,136028,137706,138382,139207,141097,142887,144482,145966,146761,148555,149926,151501,153310,154418,156126,157794,158734,159357,160166,163027,164637,165690,166520,168800,169804,171625,172669,174841,175825,177689,178505,179289,180926,181808,183663,185046,186967,187688,188590,190117,191359,192314,193531,195044,197323,198941,200916,202843,204548,206254,208112,210781,211963,213753
Texas,31.660643442283458,-98.65306860334638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,11,13,16,21,27,44,60,63,85,110,196,303,426,539,643,758,955,1229,1563,1937,2455,2792,3147,3809,4355,5069,5734,6567,7209,8043,8925,9777,11208,12105,13023,13677,14275,15006,15907,16876,17849,18704,19260,19751,20664,21321,22650,23642,24153,24967,25412,26357,27369,28727,29692,30917,31998,32783,33912,34928,36036,37246,38394,39258,40555,41668,43020,44480,45721,47452,48396,49177,50552,51859,53053,53539,54776,55861,56409,57230,58542,60395,60901,62894,64652,65593,67310,68877,70555,72548,74470,75408,76463,78208,80777,82658,84927,86915,88523,90211,93569,97699,101259,105394,109581,112944,117790,122932,128132,134558,140173,145894,150722,156706,163060,172368,179137,186799,193958,197421,205642,216026,224929,236541,245920,254415,262762,269778,279577,290892,305854,317768,327106,335257,343783,351071,363615,373037,380364,390286,394084,400336,408493,418995,428229,438293,444738,448145,456624,466032,476999,483920,491304,497632,503328,509581,517700,523977,530857,539673,546552,555394,561110,568812,574633,579892,585562,589279,594035,598262,604328,610648,614549,619354,626751,629570,632739,637721,641855,645422,651350,655815,658202,659041,662427,667500,669141,674943,677625,681885,685748,692753,696807,701350,704563,707940,713007,734778,741363,742913,747366,751068,754311,758756,761198,767264,773019,776736,782306,787425,790194,794319,798569,803690,807754,812191,815915,818426,821110,826816,832736
Utah,39.67288532228572,-111.55771266857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,7,8,18,28,39,47,62,95,118,162,244,285,326,382,458,588,706,779,866,866,1064,1248,1428,1599,1678,1739,1848,1856,2103,2207,2299,2363,2417,2548,2683,2793,2917,3069,3213,3297,3445,3612,3782,3948,4123,4236,4345,4497,4672,4828,4985,5175,5317,5449,5595,5724,5919,6103,6251,6362,6432,6620,6749,6913,7068,7238,7384,7518,7710,7874,8057,8260,8392,8521,8620,8706,8921,9264,9533,9797,9999,10202,10497,10813,11252,11798,12066,12322,12559,12864,13252,13577,13981,14313,14608,14937,15344,15839,16425,17068,17462,17906,18300,18784,19374,20050,20628,21100,21664,22217,22716,23270,23866,24542,24952,25469,26033,26755,27356,28223,28855,29484,30030,30478,30891,31845,32572,33332,34117,34526,35012,35578,36099,36962,37623,37973,38409,38855,39194,39696,40196,40702,41175,41529,41907,42328,42915,43375,43751,44127,44390,44752,45090,45424,45976,46321,46652,46894,47157,47521,47982,48445,48814,49115,49364,49767,50174,50557,50948,51406,51854,52107,52403,52822,53326,53839,54272,54660,55033,55359,55673,56019,56675,57247,57875,58438,59000,59747,60658,61775,62852,63772,64394,65044,65921,67119,68530,69547,70615,71442,72136,73042,74050,75157,76225,77618,78723,79439,80446,81947,83290,84644,85844,86832,87819,88963
Vermont,44.159495798571434,-72.68438070571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,5,5,12,12,13,13,18,49,52,75,95,123,150,178,204,228,228,282,307,333,383,450,499,522,572,572,620,620,700,720,740,713,744,759,769,793,803,805,815,820,822,824,838,846,852,859,859,863,876,883,893,898,903,904,912,915,917,923,922,923,925,928,929,930,935,935,938,937,945,947,949,951,957,962,965,969,970,972,976,978,983,985,1021,1022,1041,1058,1070,1079,1090,1105,1114,1120,1121,1123,1126,1125,1130,1139,1142,1154,1158,1159,1179,1186,1193,1195,1196,1202,1202,1204,1222,1231,1233,1244,1246,1249,1251,1267,1272,1278,1291,1296,1300,1313,1320,1329,1332,1341,1350,1359,1359,1370,1378,1389,1393,1395,1398,1399,1400,1407,1413,1418,1419,1423,1428,1437,1440,1446,1451,1454,1464,1470,1476,1493,1501,1507,1519,1522,1525,1529,1533,1545,1549,1558,1564,1569,1578,1581,1597,1608,1616,1627,1629,1629,1634,1638,1640,1643,1646,1648,1653,1660,1669,1676,1688,1694,1694,1697,1698,1702,1707,1711,1713,1714,1716,1723,1731,1734,1737,1741,1744,1747,1760,1770,1777,1809,1813,1819,1830,1838,1849,1860,1868,1878,1881
Virgin Islands,18.3358,-64.8963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,6,6,7,17,17,17,19,22,23,30,30,30,30,37,40,42,43,43,45,45,50,51,51,51,51,51,51,51,53,53,53,53,54,54,54,55,57,57,57,57,66,66,66,66,66,66,66,66,68,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,71,71,71,71,71,71,72,72,72,72,72,72,72,73,73,73,73,76,76,76,76,80,81,81,81,81,81,90,92,98,111,111,112,116,122,144,153,167,181,206,206,243,249,263,283,283,304,304,320,336,352,352,352,364,375,385,385,406,421,421,439,463,481,501,522,528,528,547,576,639,682,704,734,741,760,796,828,869,932,960,980,984,998,1030,1052,1075,1118,1129,1134,1143,1144,1150,1150,1167,1181,1190,1191,1197,1201,1201,1211,1220,1221,1232,1232,1238,1257,1257,1269,1269,1278,1290,1290,1296,1317,1317,1318,1318,1318,1326,1326,1327,1327,1322,1321,1322,1324,1324,1325,1325,1325,1328,1328
Virginia,37.56615032526316,-78.51371173503755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,9,12,26,37,37,49,67,79,102,123,157,220,254,293,396,466,607,740,890,1020,1249,1483,1706,2012,2407,2637,2878,3335,3645,4042,4509,5077,5274,5747,6182,6500,6889,7491,8053,8542,8990,9630,10266,10998,11594,12366,12970,13538,14339,14962,15847,16902,17738,18672,19493,20257,20985,21570,22342,23196,24081,25070,25800,26746,27813,28672,29683,30388,31140,32145,32908,34137,34950,35749,36244,37727,39342,40249,41401,42533,43611,44607,45398,46239,46905,47856,48532,49397,50681,51251,51738,52177,52647,53211,53869,54506,54886,55331,55775,56238,56793,57443,57994,58465,58994,59514,59946,60570,61247,61736,62189,62787,63203,63735,64393,65109,65748,66102,66740,67375,67988,68931,69782,70670,71642,72443,73527,74431,75433,76373,77430,78375,79371,80393,81237,82364,83609,84567,86072,86994,87993,88904,89888,90801,91782,93106,94251,95049,95867,97882,99189,100086,100749,101745,102521,103622,104838,105750,106687,107421,108282,109019,109879,110857,112068,112960,113623,114626,115448,116569,117578,118794,119729,120575,121593,122518,123637,124738,125681,126877,127516,128350,129229,130460,131571,132868,133742,134493,135428,136269,137367,138605,139546,140395,141022,141884,142459,143357,144294,145267,146001,146444,147345,148092,148536,149490,150583,151642,152322,152945,153451,155270,156372,157609,158409,159248,160447,161236
Washington,47.23378642,-120.71922041538463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,11,18,27,39,70,78,102,122,122,162,282,406,503,603,603,779,955,1022,1223,1394,1647,1833,2076,2216,2540,3138,3410,4030,4340,4649,5158,5305,6045,6345,6764,7292,7663,8015,8361,8801,9211,9586,9877,10016,10315,10559,10785,11183,11332,11819,11955,12233,12437,12619,12877,13182,13398,13583,13763,13994,14267,14560,14903,15122,15410,15557,15844,16178,16319,16618,16851,17084,17273,17439,17663,17826,18176,18332,18557,18759,18923,19051,19206,19206,19756,20003,20133,20355,20711,21013,21288,21634,21902,22130,22456,22692,22974,23417,23697,24012,24329,24329,24759,25137,25505,25786,26067,26484,26759,27145,27576,28163,28650,28834,29350,29826,30318,30806,31351,31701,32144,32746,33264,34063,34661,35162,35758,36799,37304,37804,38436,39099,39099,40519,41586,42161,42919,44113,44982,45943,46831,47629,48396,49101,49841,50682,51686,52465,53148,54053,54834,55617,55617,57323,58014,58527,59212,59894,60723,61419,62331,62864,63445,63942,64498,65129,65922,66635,67208,67497,68040,68475,69166,69537,70338,70761,71125,71456,71904,72448,73049,73612,74039,74367,74666,75092,75569,76045,76541,76922,77239,77239,77710,78167,78724,79187,79539,79850,80182,80518,80902,81313,81907,82249,82431,82903,83410,83946,84931,85521,85968,86338,86733,87220,87786,88505,89091,89542,89944,90347,90887,91591,92230,92691,92691,92691,94430,95135
West Virginia,38.81425370672727,-80.6174545132727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,12,16,16,22,39,52,76,96,113,145,162,191,216,237,282,324,345,412,462,514,574,577,593,611,640,702,728,775,785,890,902,908,939,981,1010,1010,1055,1063,1095,1110,1125,1152,1185,1195,1224,1246,1242,1287,1323,1323,1360,1366,1378,1398,1427,1447,1470,1492,1502,1502,1567,1593,1668,1668,1759,1774,1774,1899,1934,1951,1989,2010,2028,2056,2077,2102,2119,2136,2144,2161,2169,2194,2217,2249,2274,2290,2321,2340,2376,2418,2468,2500,2533,2551,2591,2629,2694,2730,2782,2832,2870,2900,2979,3053,3126,3205,3262,3442,3505,3707,3826,3983,4146,4244,4313,4407,4557,4657,4783,4894,4990,5084,5172,5212,5452,5653,5775,5889,5999,6120,6277,6375,6579,6738,6858,6978,7059,7162,7278,7452,7563,7695,7757,7879,8018,8163,8277,8462,8567,8641,8738,8807,8987,9077,9185,9273,9315,9399,9544,9633,9826,9970,10109,10249,10513,10658,10855,11042,11293,11418,11575,11662,11814,12016,12177,12528,12705,12830,12986,13202,13434,13685,13889,14062,14181,14394,14515,14719,14962,15167,15351,15516,15693,15850,16026,16307,16481,16635,16749,16942,17150,17333,17707,17927,18132,18281,18557,18823
Wisconsin,44.395143494861124,-89.79797998097222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,19,27,28,48,73,111,159,219,282,381,425,481,621,728,865,1055,1164,1230,1412,1556,1748,2012,2030,2320,2449,2578,2710,2886,3068,3213,3341,3428,3554,3720,3875,4053,4199,4346,4499,4625,4845,5052,5356,5687,5912,6081,6289,6520,6854,7314,7660,7964,8236,8566,8901,9215,9590,9939,10219,10418,10611,10902,11275,11685,12187,12543,12687,12885,13413,13885,14396,14877,15277,15584,15863,16462,16974,17707,18230,18403,18543,18917,19400,19892,20249,20571,20835,21038,21308,21593,21926,22246,22518,22758,22932,23198,23456,23876,24154,24539,24819,25068,25331,25763,26227,26747,27286,27743,28058,28659,29199,29738,30317,31055,31577,32061,32556,33154,33908,34753,35679,36448,36942,37906,38727,39627,40507,41485,42315,43018,44135,44847,45899,46917,47870,48827,49417,50179,51049,52108,52940,54002,54924,55328,56056,56940,57779,58768,59933,60554,61061,61785,62263,63206,64227,65056,65741,66196,66196,67493,68233,69059,70009,70462,70854,71492,72260,73138,73981,74800,75337,75603,76584,77129,77856,79354,80300,81193,81760,82477,83334,84881,86250,87603,89185,89956,91304,92712,94746,97279,99562,101227,102498,104170,105932,108324,110828,113645,115862,117588,119955,122274,125161,127906,130798,132663,134359,136379,138698,141830,144818,147560,150236,152192,155471,158578
Wyoming,43.086885505217396,-107.15324220434782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,11,16,18,21,23,26,26,29,44,53,70,82,86,94,109,130,150,162,187,197,210,216,221,230,239,261,270,275,282,287,296,305,309,313,317,443,447,453,473,491,502,520,536,545,559,566,579,586,596,604,631,635,644,653,662,669,675,688,701,716,741,754,766,776,787,801,803,813,838,843,850,860,876,891,898,903,910,912,915,921,933,939,947,960,970,980,1009,1027,1050,1060,1079,1089,1114,1144,1173,1179,1197,1230,1254,1282,1326,1368,1392,1417,1450,1487,1514,1550,1582,1606,1634,1675,1709,1740,1769,1790,1839,1862,1903,1950,1985,2026,2069,2108,2126,2187,2238,2288,2347,2405,2445,2475,2520,2589,2628,2686,2726,2769,2808,2848,2884,2923,2953,3000,3015,3050,3042,3073,3086,3119,3183,3227,3286,3331,3360,3431,3457,3524,3543,3578,3603,3632,3680,3680,3750,3722,3756,3777,3801,3911,3941,3990,3990,4032,4032,4105,4152,4199,4264,4297,4344,4392,4438,4566,4652,4746,4780,4871,4944,5016,5169,5305,5420,5465,5633,5754,5821,5948,6083,6214,6365,6504,6629,6770,6899,7092,7325,7455,7611,7802,7964,8177
